Time Step - No.;Time Step - Repetitions;Newton Iterations;Cumulative Time - DAYS;Date;Cumulative Production Oil MSTB;Cumulative Production Gas MMSCF;Cumulative Production Water MSTB;Cumulative Injection Gas MMSCF;Cumulative Injection Water MSTB;Production Rate Oil STB/D;Production Rate Gas MSCF/D;Production Rate Water STB/D;Injection Rate Gas MSCF/D;Injection Rate Water STB/D;Gaslift Rate - MSCF/D;Cumulative Gaslift - MMSCF;Gas Oil Ratio MSCF/STB;Water Oil Ratio STB/STB;Water Cut - STB/STB;Recovery OOIP - %;Ave.Wt. Pressure Tot-PV PSIA;Ave.Wt. Pressure HCPV+ PSIA;CPU TIME - Seconds;Elapsed TIME - Seconds
1007;0;8;12705.562;Tue Oct 14 00:00:00 GST 2025;234594.3;164299.4;23924.7;93579.7;224399.7;105000;79406.86;12390.89;28500;123978.2;49950;58020.2;0.76;0.12;0.11;7.8;4590.29;4449.64;54429.4;54514
1008;0;11;12709.05;Sat Oct 18 00:00:00 GST 2025;234960.4;164573.2;23970.7;93679.1;224826.6;105000.1;78505.32;13182.87;28500;122420.4;54000;58208.5;0.75;0.13;0.11;7.81;4590.14;4449.45;54559.5;54644.2
1009;0;4;12712.537;Tue Oct 21 00:00:00 GST 2025;235326.6;164847.7;24018.2;93883.9;225241.7;105000;78734.95;13626.91;58708;119033.8;26931.91;58302.4;0.75;0.13;0.11;7.82;4590;4449.44;54607.2;54692
1010;1;5;12714.281;Thu Oct 23 00:00:00 GST 2025;235509.7;164987.2;24041.3;93984.9;225463;105000.1;79984.62;13215.3;57963.34;126870.6;52650;58394.2;0.76;0.13;0.11;7.83;4589.96;4449.48;54840;54925.1
1011;0;2;12717.187;Sun Oct 26 00:00:00 GST 2025;235793.7;165213.1;24073.3;94154.6;225829.9;97699.1;77705.15;11020.57;58367.08;126255.5;30764.39;58483.6;0.8;0.11;0.1;7.84;4589.99;4449.83;54874.7;54959.8
1012;0;2;12720.094;Wed Oct 29 00:00:00 GST 2025;236086.4;165442.3;24105.7;94326.9;226199.9;100711;78878.27;11159.38;59292.91;127324.1;17076.2;58533.3;0.78;0.11;0.1;7.84;4590.01;4450.1;54919.3;55004.6
1013;0;7;12723;Sat Nov 01 00:00:00 GST 2025;236391.5;165675.7;24143.9;94502.4;226570.9;105000;80312.42;13139.22;60379.46;127644.1;21653.46;58596.2;0.76;0.13;0.11;7.85;4589.98;4450.26;54986.1;55071.5
1014;1;8;12724.938;Sun Nov 02 00:00:00 GST 2025;236595;165829.9;24176.3;94617.9;226814.5;105000.5;79606.53;16718.45;59640.08;125734.6;25572.44;58645.8;0.76;0.16;0.14;7.86;4589.92;4450.31;55192.3;55278
1015;0;5;12728.812;Thu Nov 06 00:00:00 GST 2025;237001.8;166136.9;24239.4;94847.3;227291;105000;79206.62;16295.32;59204.95;122966.6;30097.24;58762.4;0.75;0.16;0.13;7.88;4589.79;4450.47;55264.2;55350
1016;0;2;12732.688;Mon Nov 10 00:00:00 GST 2025;237408.7;166442.7;24303.4;95075.5;227760.6;105000;78913.65;16518.83;58883.7;121192.6;28234.38;58871.8;0.75;0.16;0.14;7.89;4589.62;4450.55;55284.1;55370
1017;0;2;12736.562;Fri Nov 14 00:00:00 GST 2025;237815.6;166745.9;24367.8;95301.1;228212.6;105000;78253.2;16605.35;58207.68;116650.6;17484.53;58939.5;0.75;0.16;0.14;7.9;4589.41;4450.53;55316.7;55402.6
1018;1;4;12738.206;Sun Nov 16 00:00:00 GST 2025;237988.2;166876.9;24394.9;95399.2;228409.1;105000;79690.01;16515.49;59702.84;119498.5;38007.82;59002;0.76;0.16;0.14;7.91;4589.33;4450.51;55525.8;55612
1019;0;4;12741.165;Wed Nov 19 00:00:00 GST 2025;238298.8;167112.3;24444;95575.4;228766.4;105000;79554.14;16568.88;59567.67;120776.6;35874.36;59108.2;0.76;0.16;0.14;7.92;4589.21;4450.52;55561.5;55647.8
1020;0;5;12744.124;Sat Nov 22 00:00:00 GST 2025;238609.5;167349.6;24492.7;95753.7;229130.9;105000;80203.42;16471.69;60263.91;123192.4;42422.51;59233.7;0.76;0.16;0.14;7.93;4589.11;4450.53;55609.7;55696.1
1021;0;4;12747.082;Tue Nov 25 00:00:00 GST 2025;238920.2;167584.2;24540.5;95929.2;229492.1;105000;79301.68;16163.84;59302.27;122061;38356.71;59347.2;0.76;0.15;0.13;7.94;4589;4450.6;55682;55768.4
1022;0;2;12750.041;Fri Nov 28 00:00:00 GST 2025;239230.8;167820.4;24588.8;96106.3;229858.6;105000;79847.4;16316.23;59846.26;123889;39758.83;59464.8;0.76;0.16;0.13;7.95;4588.94;4450.71;55699.4;55785.8
1023;0;1;12753;Mon Dec 01 00:00:00 GST 2025;239541.5;168057;24637.4;96283.7;230221.3;105000;79951.83;16414.14;59951.76;122567.8;27956.09;59547.5;0.76;0.16;0.14;7.96;4588.82;4450.75;55709.5;55795.9
1024;0;2;12756.875;Thu Dec 04 00:00:00 GST 2025;239948.4;168366.4;24699.2;96515.5;230686.7;105000;79834.79;15949.68;59834.28;120106.1;23770.05;59639.6;0.76;0.15;0.13;7.97;4588.67;4450.81;55764;55850.5
1025;0;5;12763.656;Thu Dec 11 00:00:00 GST 2025;240610.9;168899.7;24786.9;96917.7;231543;97699.34;78648.9;12943.61;59303.65;126278.4;38245.46;59899;0.81;0.13;0.12;8;4588.71;4451.61;55839.4;55926
1026;0;4;12770.438;Thu Dec 18 00:00:00 GST 2025;241255.1;169428.1;24862.8;97316.4;232391.3;95000;77922.74;11191.69;58792.99;125094.7;8981.03;59959.9;0.82;0.12;0.11;8.02;4588.85;4452.63;55925.3;56012
1027;0;6;12777.219;Thu Dec 25 00:00:00 GST 2025;241967.2;169981.3;24965.1;97734;233252.1;105000;81574.34;15082.67;61586.95;126933.4;31166.28;60171.2;0.78;0.14;0.13;8.04;4588.74;4453.05;56057.7;56144.5
1028;0;6;12784;Thu Jan 01 00:00:00 GST 2026;242629.7;170518.5;25054.5;98140.1;234115.2;97699.09;79227.14;13177.24;59880.38;127280.6;18665.68;60297.8;0.81;0.13;0.12;8.06;4588.82;4453.99;56143.1;56230
1029;1;11;12789.167;Tue Jan 06 00:00:00 GST 2026;243120.5;170923;25115.2;98445.7;234777.4;95000;78280.06;11744.95;59149.35;128170;20420.39;60403.3;0.82;0.12;0.11;8.08;4588.95;4454.91;56556.7;56644.3
1030;1;3;12792.396;Fri Jan 09 00:00:00 GST 2026;243447.9;171189.1;25157.9;98648.3;235185.8;101388.6;82401.32;13240.5;62744.39;126475.2;23660.27;60479.7;0.81;0.13;0.12;8.09;4588.95;4455.19;56885.9;56973.9
1031;0;11;12796.271;Tue Jan 13 00:00:00 GST 2026;243814.3;171493.2;25202.5;98878.1;235667.2;94554.78;78486.17;11493.51;59316.04;124228.4;0;60479.7;0.83;0.12;0.11;8.1;4589.01;4455.82;57072.8;57161.3
1032;0;7;12800.017;Sat Jan 17 00:00:00 GST 2026;244179.9;171790.6;25252.9;98878.1;236147.3;97586.52;79394.99;13464.29;0;128167;43200;60641.5;0.81;0.14;0.12;8.11;4588.99;4455.78;57183.5;57272.4
1033;0;4;12803.763;Tue Jan 20 00:00:00 GST 2026;244544.2;172087.6;25302.1;99044.6;236605.3;97269.33;79279.52;13129.26;44441.23;122268;44550;60808.4;0.82;0.13;0.12;8.13;4588.98;4455.96;57222.7;57311.8
1034;0;4;12807.508;Sat Jan 24 00:00:00 GST 2026;244937.5;172392.5;25359.3;99252;237061.3;105000;81393.21;15270.83;55366.04;121745.1;16200;60869.1;0.78;0.15;0.13;8.14;4588.85;4455.85;57279.7;57368.9
1035;0;10;12811.254;Wed Jan 28 00:00:00 GST 2026;245289.8;172685.9;25391.7;99474.1;237522.1;94050;78336.88;8647.5;59283.74;123009.3;0;60869.1;0.83;0.092;0.084;8.15;4588.94;4456.44;57451;57540.9
1036;0;7;12813.127;Fri Jan 30 00:00:00 GST 2026;245468.5;172834.3;25416.6;99586.5;237760.8;95423.3;79220.87;13289.69;60055.35;127445.9;8444.46;60884.9;0.83;0.14;0.12;8.16;4588.97;4456.69;57563.8;57654.1
1037;1;2;12814.064;Sat Jan 31 00:00:00 GST 2026;245562;172909.8;25429.7;99643.8;237879.8;99786.25;80666.69;14034.67;61152.72;127087.6;11626.99;60895.8;0.81;0.14;0.12;8.16;4588.98;4456.75;57758;57848.6
1038;0;5;12815;Sun Feb 01 00:00:00 GST 2026;245660.3;172985.1;25447.3;99700.4;237996.6;105000.1;80363.43;18849.77;60412.9;124761.4;23974.55;60918.2;0.77;0.18;0.15;8.16;4588.95;4456.76;57803.9;57894.6
1039;0;4;12816.651;Mon Feb 02 00:00:00 GST 2026;245826;173118.7;25473.6;99801.7;238205.1;100351.8;80977.45;15898.54;61410.96;126316.7;20473.19;60952;0.81;0.16;0.14;8.17;4588.94;4456.88;57866.3;57957.1
1040;0;3;12819.952;Thu Feb 05 00:00:00 GST 2026;246172.6;173384.7;25530.5;100001.5;238609.7;105000;80546.93;17240.97;60511.3;122532.6;24333.75;61032.4;0.77;0.16;0.14;8.18;4588.82;4456.96;57896;57986.8
1041;0;9;12823.827;Mon Feb 09 00:00:00 GST 2026;246551.2;173695.4;25583.8;100237.3;239103.3;97699.21;80189.96;13755.88;60838.57;127392.9;31878.12;61155.9;0.82;0.14;0.12;8.19;4588.86;4457.44;58047.7;58138.8
1042;1;4;12825.278;Wed Feb 11 00:00:00 GST 2026;246702.2;173814.8;25607.5;100327.9;239290.2;104082.7;82317.21;16334.86;62488.79;128822.8;23150.34;61189.5;0.79;0.16;0.14;8.2;4588.85;4457.5;58318.6;58410
1043;0;7;12828.179;Sat Feb 14 00:00:00 GST 2026;246984.2;174046.8;25649.4;100503.9;239667.2;97195.22;79945.88;14450.03;60634.75;129926.6;6109.37;61207.2;0.82;0.15;0.13;8.21;4588.9;4457.94;58438.4;58529.9
1044;1;13;12830.032;Mon Feb 16 00:00:00 GST 2026;247178.7;174202;25676;100503.9;239905.6;105000;83760.37;14361.47;0;128721.5;51300;61302.3;0.8;0.14;0.12;8.21;4588.84;4457.8;58862;58954.6
1045;0;12;12833.274;Thu Feb 19 00:00:00 GST 2026;247519.1;174471.3;25723.6;100503.9;240319.4;104974.8;83090.42;14660.85;0;127628.8;49950;61464.2;0.79;0.14;0.12;8.22;4588.73;4457.46;59016;59108.9
1046;0;12;12836.516;Sun Feb 22 00:00:00 GST 2026;247859.5;174736.6;25771.4;100503.9;240721.3;105000;81822.61;14743.1;0;123962.1;49950;61626.1;0.78;0.14;0.12;8.24;4588.56;4457;59150.9;59244
1047;0;3;12839.758;Wed Feb 25 00:00:00 GST 2026;248199.9;175006.1;25817.7;100503.9;241138.3;105000;83113.23;14288.42;0;128618.6;49950;61788.1;0.79;0.14;0.12;8.25;4588.45;4456.59;59181.2;59274.3
1048;0;10;12843;Sun Mar 01 00:00:00 GST 2026;248539.7;175269.1;25872;100702.3;241511.8;104807.9;81141.64;16749.9;61211.31;115221.3;52992.64;61959.9;0.77;0.16;0.14;8.26;4588.24;4456.28;59284.7;59378
1049;0;2;12846.875;Wed Mar 04 00:00:00 GST 2026;248918.3;175580.2;25919.3;100938.4;242007.9;97699.06;80273.45;12194.24;60926.27;128023.3;21345.48;62042.6;0.82;0.12;0.11;8.27;4588.28;4456.67;59337.3;59430.7
1050;0;3;12850.435;Sun Mar 08 00:00:00 GST 2026;249292;175871.6;25982;101158.5;242460.9;105000;81854.73;17637.04;61836.23;127235.1;28236.9;62143.1;0.78;0.17;0.14;8.28;4588.19;4456.77;59389.4;59482.8
1051;0;3;12856.326;Sat Mar 14 00:00:00 GST 2026;249910.6;176345.8;26088.3;101514.9;243187.5;105000;80500.63;18036.28;60499.88;123342.9;28313.37;62309.9;0.77;0.17;0.15;8.3;4587.96;4456.86;59415.8;59509.3
1052;0;11;12862.217;Fri Mar 20 00:00:00 GST 2026;250470.3;176815.3;26169.2;101852.3;243948.2;95000;79685.38;13734.22;57267.09;129117.7;0;62309.9;0.84;0.14;0.13;8.32;4588.06;4457.78;59570.1;59663.9
1053;0;5;12868.109;Thu Mar 26 00:00:00 GST 2026;251030;177285;26240.6;102209.3;244710;95000;79732.5;12113.85;60599.22;129306.3;0;62309.9;0.84;0.13;0.11;8.34;4588.22;4458.77;59640.2;59734.1
1054;0;6;12874;Wed Apr 01 00:00:00 GST 2026;251590.1;177754.5;26314.2;102566.1;245475.9;95079.5;79697.45;12492.24;60559.69;130009.2;10879.67;62374;0.84;0.13;0.12;8.36;4588.38;4459.82;59692.2;59786.2
1055;0;7;12884;Sat Apr 11 00:00:00 GST 2026;252640.1;178581.3;26468.8;103193.2;246741.9;105000.2;82678.76;15466.48;62708.78;126602.7;25045.14;62624.5;0.79;0.15;0.13;8.39;4588.2;4460.36;59815.5;59909.6
1056;2;4;12885.25;Sun Apr 12 00:00:00 GST 2026;252771.4;178682.2;26491.5;103269.1;246896.7;105000;80728.76;18133.76;60738.17;123836.4;28444.15;62660;0.77;0.17;0.15;8.4;4588.13;4460.33;60246.4;60341.1
1057;0;6;12887.75;Tue Apr 14 00:00:00 GST 2026;253010.3;178881.8;26521.1;103420.8;247210.2;95594.33;79834.59;11828.71;60663.63;125375.7;0;62660;0.84;0.12;0.11;8.41;4588.17;4460.7;60336.2;60431
1058;0;11;12891;Sat Apr 18 00:00:00 GST 2026;253351.6;179146.7;26581;103420.8;247432.1;105000.1;81492.3;18442.21;0;68282.35;48600;62818;0.78;0.18;0.15;8.42;4587.55;4459.2;60523.9;60618.9
1059;0;5;12894.25;Tue Apr 21 00:00:00 GST 2026;253692.8;179411.8;26642.2;103569;247820.7;105000.1;81577.01;18835.33;45623.24;119585.9;55350;62997.8;0.78;0.18;0.15;8.43;4587.37;4458.86;60579.3;60674.5
1060;0;11;12897.5;Fri Apr 24 00:00:00 GST 2026;254021.5;179677.1;26695.7;103762.9;248227.5;101136.3;81626.22;16455.95;59636.51;125153.5;43200;63138.2;0.81;0.16;0.14;8.44;4587.32;4458.89;60727.8;60823.1
1061;0;7;12900.75;Mon Apr 27 00:00:00 GST 2026;254353.4;179945;26748.1;103966.8;248644.6;102098.5;82453.82;16117;62739.62;128338.8;30817.25;63238.4;0.81;0.16;0.14;8.45;4587.3;4459.09;60832.9;60928.4
1062;0;4;12904;Fri May 01 00:00:00 GST 2026;254670.9;180210.4;26792.4;104169.2;249063.7;97699.13;81646.15;13648.71;62292.97;128945.4;27113.58;63326.5;0.84;0.14;0.12;8.46;4587.35;4459.49;60895.2;60990.8
1063;0;6;12910.2;Thu May 07 00:00:00 GST 2026;255321.9;180727.2;26889.6;104562.2;249843.4;105000;83362.8;15675.06;63381.4;125767.6;34470.5;63540.2;0.79;0.15;0.13;8.48;4587.22;4459.77;60967.7;61063.4
1064;0;10;12916.4;Wed May 13 00:00:00 GST 2026;255972.9;181237.4;26998.5;104948.6;250606.3;105000.1;82278.8;17554.15;62325.2;123043.7;50333.48;63852.3;0.78;0.17;0.14;8.51;4587;4459.92;61085.6;61181.5
1065;0;3;12922.6;Tue May 19 00:00:00 GST 2026;256582.2;181747.3;27094.6;105338.2;251411.9;98275.76;82244.87;15511.53;62832.35;129938.5;26413.14;64016.1;0.84;0.16;0.14;8.53;4587.09;4460.68;61132.5;61228.4
1066;1;7;12925.7;Fri May 22 00:00:00 GST 2026;256907.7;182003;27154.1;105531.9;251795.9;105000;82480.39;19173.78;62481.51;123869.3;38860.16;64136.5;0.79;0.18;0.15;8.54;4586.97;4460.76;61398.2;61494.6
1067;0;10;12930.35;Wed May 27 00:00:00 GST 2026;257359.8;182386.8;27216.2;105825.8;252399.7;97220.4;82540.47;13354.31;63204.37;129859.6;31681.74;64283.9;0.85;0.14;0.12;8.55;4587.09;4461.5;61600.7;61697.3
1068;0;5;12935;Mon Jun 01 00:00:00 GST 2026;257831.7;182774.3;27286.2;106121.8;253007.4;101480;83337.85;15063.59;63676.2;130670.4;25687.44;64403.3;0.82;0.15;0.13;8.57;4587.11;4461.98;61664.3;61761
1069;0;6;12942.5;Mon Jun 08 00:00:00 GST 2026;258594.1;183399.6;27400.1;106599.7;253987.1;101664.9;83372.78;15182.86;63712.93;130631.6;17659.32;64535.7;0.82;0.15;0.13;8.59;4587.14;4462.78;61755.7;61852.5
1070;1;8;12946.25;Fri Jun 12 00:00:00 GST 2026;258950.4;183705.9;27451.7;106834.1;254477.6;95000;81664.02;13755.43;62520.85;130807.2;23262.62;64623;0.86;0.14;0.13;8.6;4587.24;4463.46;62112.7;62210
1071;0;7;12950;Tue Jun 16 00:00:00 GST 2026;259320.5;184016.7;27497.3;107072.1;254957.6;98688.25;82900.33;12167.87;63457.93;127991.5;17157.23;64687.3;0.84;0.12;0.11;8.62;4587.29;4463.99;62230.4;62327.8
1072;0;2;12952.344;Thu Jun 18 00:00:00 GST 2026;259566.6;184214;27538.7;107222.5;255258.4;105000;84141.97;17655.61;64163.62;128301.8;29354.11;64756.1;0.8;0.17;0.14;8.62;4587.27;4464.12;62260.8;62358.2
1073;0;6;12955.508;Sun Jun 21 00:00:00 GST 2026;259897.7;184478;27594.9;107423.4;255655.8;104657.4;83438.99;17755.02;63488.71;125619.7;35735.37;64869.2;0.8;0.17;0.15;8.64;4587.17;4464.19;62321.9;62419.4
1074;0;6;12957.339;Tue Jun 23 00:00:00 GST 2026;260090;184634;27623.6;107542.9;255893;105000.1;85222.51;15683.8;65255.11;129548;54000;64968.1;0.81;0.15;0.13;8.64;4587.15;4464.31;62387.9;62485.6
1075;0;5;12961.169;Sat Jun 27 00:00:00 GST 2026;260492.2;184957.4;27688.7;107789.7;256377.7;105000;84420.6;17006.52;64437.67;126550.1;31664.67;65089.4;0.8;0.16;0.14;8.66;4587.08;4464.47;62470;62567.7
1076;0;11;12965;Wed Jul 01 00:00:00 GST 2026;260869;185277.5;27746.7;108028.7;256867.9;98362.07;83583.28;15128.19;62384.25;127954.1;43200;65254.8;0.85;0.15;0.13;8.67;4587.1;4464.98;62660.8;62758.7
1077;0;4;12972.75;Wed Jul 08 00:00:00 GST 2026;261594.6;185898.4;27836;108495.4;257867.1;93635.69;80106.23;11528.74;60219.78;128932.4;0;65254.8;0.86;0.12;0.11;8.69;4587.37;4466.48;62807.5;62905.6
1078;0;12;12980.5;Thu Jul 16 00:00:00 GST 2026;262331.4;186535.8;27942.3;108963.4;258867.1;95071.89;82255.79;13716.5;60397.47;129034.6;0;65254.8;0.87;0.14;0.13;8.72;4587.54;4467.68;62989.3;63087.7
1079;1;4;12984.375;Mon Jul 20 00:00:00 GST 2026;262738.3;186855.1;28020.7;109205.2;259358.4;105000.2;82388.6;20227.74;62390.52;126780.1;29433.85;65368.9;0.78;0.19;0.16;8.73;4587.42;4467.76;63194.4;63293.1
1080;2;9;12984.859;Mon Jul 20 00:00:00 GST 2026;262789.1;186896.4;28029.7;109227.1;259411.1;104915.5;85234.69;18508.58;45266.27;108797.8;55350;65395.7;0.81;0.18;0.15;8.73;4587.37;4467.65;63567.9;63667.1
1081;0;2;12985.828;Tue Jul 21 00:00:00 GST 2026;262890.9;186976.5;28049.2;109287.2;259529.5;105000;82677.82;20195.9;62008.5;122192.3;55350;65449.3;0.79;0.19;0.16;8.74;4587.33;4467.64;63584.7;63684
1082;0;3;12987.766;Thu Jul 23 00:00:00 GST 2026;263094.3;187136.4;28088.1;109408.3;259765.3;105000;82547.13;20072.87;62524.58;121721.4;52889.95;65551.8;0.79;0.19;0.16;8.74;4587.24;4467.59;63608.7;63708
1083;0;3;12990.51;Sun Jul 26 00:00:00 GST 2026;263382.5;187362.4;28142.9;109579.3;260094.5;105000;82322.25;19956.53;62298.13;119953.7;52739.47;65696.5;0.78;0.19;0.16;8.75;4587.1;4467.54;63631.6;63731
1084;0;3;12993.255;Wed Jul 29 00:00:00 GST 2026;263670.7;187588.5;28197.4;109750.5;260423.2;105000;82395.01;19840.81;62369.88;119735.6;49560.97;65832.6;0.78;0.19;0.16;8.76;4586.96;4467.46;63655.9;63755.4
1085;0;3;12996;Sat Aug 01 00:00:00 GST 2026;263958.9;187815.2;28252.3;109922.3;260752.7;105000;82599.98;20007.32;62574.87;120053.3;52747.96;65977.4;0.79;0.19;0.16;8.77;4586.82;4467.38;63679.2;63778.7
1086;0;2;12999.875;Tue Aug 04 00:00:00 GST 2026;264365.8;188135.9;28329.4;110165.4;261218.6;105000;82761.04;19896.83;62735.1;120234.3;52118.78;66179.3;0.79;0.19;0.16;8.78;4586.63;4467.31;63706.6;63806.1
1087;0;1;13006.656;Tue Aug 11 00:00:00 GST 2026;265077.8;188698.8;28464.2;110592.5;262034.4;105000;83006.76;19887.93;62980.24;120293;51502.32;66528.6;0.79;0.19;0.16;8.81;4586.31;4467.17;63717.1;63816.6
1088;0;4;13013.438;Tue Aug 18 00:00:00 GST 2026;265789.8;189263;28600.3;111020.8;262850.9;105000;83192.2;20063.37;63165.39;120412.2;52417.6;66884;0.79;0.19;0.16;8.83;4585.95;4466.96;63755.8;63855.5
1089;1;8;13016.828;Fri Aug 21 00:00:00 GST 2026;266135.5;189555.7;28658.8;111246.7;263277.4;101932.9;86327.33;17244.33;66615.17;125784.5;24683.1;66967.7;0.85;0.17;0.14;8.84;4585.89;4467.06;64111.8;64212.1
1090;0;4;13020.219;Tue Aug 25 00:00:00 GST 2026;266466.7;189842.8;28709.8;111462.3;263713.5;97699.48;84690.71;15053.64;63603.6;128625.8;44550;67118.8;0.87;0.15;0.13;8.85;4585.93;4467.43;64173.9;64274.3
1091;0;4;13023.609;Fri Aug 28 00:00:00 GST 2026;266822.7;190138.7;28765.2;111690.5;264145.5;105000;87263.25;16349.73;67294.25;127399.4;23584.53;67198.7;0.83;0.16;0.13;8.87;4585.87;4467.52;64234.4;64334.8
1092;0;8;13027;Tue Sep 01 00:00:00 GST 2026;267144.8;190423.5;28813.7;111910.3;264581.2;95000;83977.06;14286.63;64822;128512.6;0;67198.7;0.88;0.15;0.13;8.88;4585.94;4468.07;64342.8;64443.4
1093;0;9;13030.875;Fri Sep 04 00:00:00 GST 2026;267544.9;190759.5;28870.4;112169.5;265069.8;103238.5;86710.56;14626.72;66893.37;126076.5;14061.38;67253.2;0.84;0.14;0.12;8.89;4585.91;4468.29;64528.9;64629.7
1094;0;5;13034.75;Tue Sep 08 00:00:00 GST 2026;267951.8;191096.1;28935.4;112428.7;265557.5;105000;86875.83;16771.72;66894.2;125874;20810.63;67333.9;0.83;0.16;0.14;8.9;4585.82;4468.41;64583.9;64684.8
1095;0;4;13038.625;Sat Sep 12 00:00:00 GST 2026;268330.4;191424;28995.2;112681.5;266057.4;97699.03;84610;15435.09;65239.3;129000.6;18896.51;67407.1;0.87;0.16;0.14;8.92;4585.88;4468.91;64638.6;64739.5
1096;1;2;13041.688;Tue Sep 15 00:00:00 GST 2026;268629.6;191683;29039.5;112881.3;266453.8;97699.08;84591.86;14483.16;65220.93;129425.4;27117.27;67490.1;0.87;0.15;0.13;8.93;4585.92;4469.31;64925.2;65026.5
1097;0;6;13044.75;Fri Sep 18 00:00:00 GST 2026;268941.1;191947.2;29084.9;113082.5;266851.9;101720.8;86244.54;14828.74;65699.09;130010.1;44550;67626.6;0.85;0.15;0.13;8.94;4585.94;4469.63;64993.3;65094.6
1098;0;3;13047.812;Mon Sep 21 00:00:00 GST 2026;269232;192202.6;29133.2;113279.2;267252.3;95000;83405.21;15747.01;64251.37;130737.2;30005.69;67718.5;0.88;0.17;0.14;8.95;4586.02;4470.13;65041.1;65142.6
1099;0;4;13050.875;Thu Sep 24 00:00:00 GST 2026;269522.9;192457.8;29178.8;113475.5;267642.6;95000;83351.31;14909.36;64094.18;127458.8;0;67718.5;0.88;0.16;0.14;8.96;4586.09;4470.57;65115.5;65217
1100;0;3;13053.938;Sun Sep 27 00:00:00 GST 2026;269832.7;192720.7;29230.2;113678.2;268036.8;101128.5;85836;16772.29;66167.67;128717.6;10355.09;67750.2;0.85;0.17;0.14;8.97;4586.09;4470.82;65154.4;65256
1101;0;7;13057;Thu Oct 01 00:00:00 GST 2026;270108.3;192968.5;29262.1;113868.4;268427.1;90000;80903.54;10410.24;62126.8;127432;29024.76;67839.1;0.9;0.12;0.1;8.98;4586.22;4471.49;65266.8;65368.5
1102;0;9;13060.875;Sun Oct 04 00:00:00 GST 2026;270477.7;193292.8;29322.6;114113.7;268920.7;95321.6;83683.72;15627.18;63299.61;127372.4;4050;67854.8;0.88;0.16;0.14;8.99;4586.29;4472;65488.8;65590.7
1103;0;5;13066.3;Sat Oct 10 00:00:00 GST 2026;271005;193748.8;29405.3;114464.9;269625;97210.07;84059.14;15244.65;64732.79;129826.4;34044.31;68039.5;0.86;0.16;0.14;9.01;4586.39;4472.72;65574.4;65676.4
1104;0;11;13073.533;Sat Oct 17 00:00:00 GST 2026;271764.2;194377.5;29520.9;114948;270529;104953.8;86913.53;15973.07;66790.92;124978.6;48600;68391;0.83;0.15;0.13;9.03;4586.24;4472.93;65765;65867.3
1105;0;8;13080.767;Sat Oct 24 00:00:00 GST 2026;272451.3;194980;29620.3;115412;271459.6;95000;83296.33;13748.02;64144.2;128652.5;43200;68703.5;0.88;0.14;0.13;9.05;4586.43;4474.11;65885.8;65988.2
1106;0;6;13088;Sun Nov 01 00:00:00 GST 2026;273132.3;195573.4;29740.9;115867.3;272379.6;94141.68;82040.96;16670.03;62944.35;127189.9;0;68703.5;0.87;0.18;0.15;9.08;4586.53;4475.07;66004.1;66106.6
1107;0;8;13103;Mon Nov 16 00:00:00 GST 2026;274707.3;196876.7;30053.5;116870.4;274110.4;105000.4;86887.37;20843.7;66876.58;115385;20567.78;69012;0.83;0.2;0.17;9.13;4585.64;4474.37;66163.9;66266.6
1108;1;4;13110.5;Mon Nov 23 00:00:00 GST 2026;275494.8;197505;30214.1;117348.4;275048.1;105000;83770.98;21411.81;63729.06;125033.3;28967.26;69229.2;0.8;0.2;0.17;9.15;4585.37;4474.61;66435.7;66538.7
1109;0;9;13118;Tue Dec 01 00:00:00 GST 2026;276282.3;198156.6;30377.9;117834.8;276012.8;105000;86880.27;21833.3;64859.32;128620;48600;69593.7;0.83;0.21;0.17;9.18;4585.15;4474.56;66588.7;66691.9
1110;0;6;13125.75;Tue Dec 08 00:00:00 GST 2026;277096.1;198831.8;30511.3;118355.1;276985;105000;87122.1;17216.06;67134.69;125446;51300;69991.3;0.83;0.16;0.14;9.21;4584.98;4474.77;66691.2;66794.6
1111;1;5;13129.625;Sat Dec 12 00:00:00 GST 2026;277444.8;199149.2;30556.8;118599.7;277487.4;90000;81904.35;11750.88;63122.12;129647.1;0;69991.3;0.91;0.13;0.12;9.22;4585.15;4475.63;66964.9;67068.6
1112;0;4;13133.5;Wed Dec 16 00:00:00 GST 2026;277823.4;199479.1;30615.9;118854.6;277981.6;97699.11;85141.26;15250.65;65770.93;127555.9;9478.54;70028;0.87;0.16;0.14;9.23;4585.21;4476.08;67024.4;67128.2
1113;0;5;13137.375;Sun Dec 20 00:00:00 GST 2026;278230.3;199817.1;30684;119115.2;278464.1;105000.3;87221.16;17559.12;67250.06;124515.3;19578.45;70103.9;0.83;0.17;0.14;9.25;4585.11;4476.1;67125.5;67229.4
1114;0;8;13141.25;Thu Dec 24 00:00:00 GST 2026;278598.4;200142.9;30738.5;119363.7;278949.9;95000;84081.65;14061.21;64125.12;125352.5;0;70103.9;0.89;0.15;0.13;9.26;4585.18;4476.59;67246.5;67350.6
1115;0;8;13145.125;Mon Dec 28 00:00:00 GST 2026;278956.6;200467.5;30796.2;119614.7;279441.6;92426.76;83762.28;14901.28;64790.18;126891.2;15141.22;70162.6;0.91;0.16;0.14;9.27;4585.29;4477.2;67372.3;67476.6
