Time Step - No.;Time Step - Repetitions;Newton Iterations;Cumulative Time - DAYS;Date;Cumulative Production Oil MSTB;Cumulative Production Gas MMSCF;Cumulative Production Water MSTB;Cumulative Injection Gas MMSCF;Cumulative Injection Water MSTB;Production Rate Oil STB/D;Production Rate Gas MSCF/D;Production Rate Water STB/D;Injection Rate Gas MSCF/D;Injection Rate Water STB/D;Gaslift Rate - MSCF/D;Cumulative Gaslift - MMSCF;Gas Oil Ratio MSCF/STB;Water Oil Ratio STB/STB;Water Cut - STB/STB;Recovery OOIP - %;Ave.Wt. Pressure Tot-PV PSIA;Ave.Wt. Pressure HCPV+ PSIA;CPU TIME - Seconds;Elapsed TIME - Seconds
145;0;1;4049;Fri Feb 01 00:00:00 GST 2002;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.41;4678.47;719.6;722.4
146;0;1;4077;Fri Mar 01 00:00:00 GST 2002;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.43;4678.39;725.8;728.6
147;0;1;4108;Mon Apr 01 00:00:00 GST 2002;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.45;4678.29;730.4;733.2
148;0;1;4138;Wed May 01 00:00:00 GST 2002;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.47;4678.2;734.9;737.7
149;0;1;4169;Sat Jun 01 00:00:00 GST 2002;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.49;4678.11;739.5;742.3
150;0;1;4199;Mon Jul 01 00:00:00 GST 2002;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.51;4678.02;744.1;746.9
151;0;1;4230;Thu Aug 01 00:00:00 GST 2002;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.53;4677.92;748.6;751.5
152;0;1;4261;Sun Sep 01 00:00:00 GST 2002;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.55;4677.83;753.2;756.1
153;0;1;4291;Tue Oct 01 00:00:00 GST 2002;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.57;4677.74;757.8;760.6
154;0;1;4322;Fri Nov 01 00:00:00 GST 2002;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.59;4677.65;762.3;765.1
155;0;1;4352;Sun Dec 01 00:00:00 GST 2002;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.61;4677.56;766.9;769.7
156;0;1;4383;Wed Jan 01 00:00:00 GST 2003;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.63;4677.47;773.1;775.9
157;0;1;4414;Sat Feb 01 00:00:00 GST 2003;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.65;4677.38;777.7;780.5
158;0;1;4442;Sat Mar 01 00:00:00 GST 2003;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.67;4677.3;782.2;785
159;0;1;4473;Tue Apr 01 00:00:00 GST 2003;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.69;4677.21;786.7;789.6
160;0;1;4503;Thu May 01 00:00:00 GST 2003;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.7;4677.13;791.3;794.2
161;0;1;4534;Sun Jun 01 00:00:00 GST 2003;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.72;4677.04;796;798.8
162;0;1;4564;Tue Jul 01 00:00:00 GST 2003;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.74;4676.95;800.5;803.4
163;0;1;4595;Fri Aug 01 00:00:00 GST 2003;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.76;4676.86;805.1;807.9
164;0;1;4626;Mon Sep 01 00:00:00 GST 2003;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.78;4676.78;809.7;812.6
165;0;1;4656;Wed Oct 01 00:00:00 GST 2003;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.8;4676.69;814.2;817.2
166;0;1;4687;Sat Nov 01 00:00:00 GST 2003;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.82;4676.61;820.5;823.4
167;0;1;4717;Mon Dec 01 00:00:00 GST 2003;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.84;4676.52;824.8;827.7
168;0;1;4748;Thu Jan 01 00:00:00 GST 2004;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.86;4676.44;829.1;832
169;0;1;4779;Sun Feb 01 00:00:00 GST 2004;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.87;4676.35;833.6;836.6
170;0;1;4808;Mon Mar 01 00:00:00 GST 2004;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.89;4676.28;838.2;841.1
171;0;1;4839;Thu Apr 01 00:00:00 GST 2004;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.91;4676.19;842.7;845.7
172;0;1;4869;Sat May 01 00:00:00 GST 2004;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.93;4676.11;847;850
173;0;1;4900;Tue Jun 01 00:00:00 GST 2004;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.95;4676.03;851.6;854.6
174;0;1;4930;Thu Jul 01 00:00:00 GST 2004;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.96;4675.95;856.1;859.1
175;0;1;4961;Sun Aug 01 00:00:00 GST 2004;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4756.98;4675.86;860.7;863.7
176;0;1;4992;Wed Sep 01 00:00:00 GST 2004;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757;4675.78;867;870
177;0;1;5022;Fri Oct 01 00:00:00 GST 2004;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.02;4675.7;871.5;874.5
178;0;1;5053;Mon Nov 01 00:00:00 GST 2004;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.04;4675.62;876;879.1
179;0;1;5083;Wed Dec 01 00:00:00 GST 2004;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.05;4675.54;880.6;883.6
180;0;1;5114;Sat Jan 01 00:00:00 GST 2005;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.07;4675.46;885.2;888.2
181;0;1;5145;Tue Feb 01 00:00:00 GST 2005;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.09;4675.38;889.8;892.9
182;0;1;5173;Tue Mar 01 00:00:00 GST 2005;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.1;4675.31;894.4;897.4
183;0;1;5204;Fri Apr 01 00:00:00 GST 2005;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.12;4675.23;898.9;902
184;0;1;5234;Sun May 01 00:00:00 GST 2005;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.14;4675.16;903.5;906.6
185;0;1;5265;Wed Jun 01 00:00:00 GST 2005;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.16;4675.08;908;911.1
186;0;1;5295;Fri Jul 01 00:00:00 GST 2005;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.17;4675;914.2;917.3
187;0;1;5326;Mon Aug 01 00:00:00 GST 2005;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.19;4674.92;918.9;922
188;0;1;5357;Thu Sep 01 00:00:00 GST 2005;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.21;4674.85;923.5;926.6
189;0;1;5387;Sat Oct 01 00:00:00 GST 2005;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.22;4674.77;928;931.1
190;0;1;5418;Tue Nov 01 00:00:00 GST 2005;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.24;4674.69;932.6;935.7
191;0;1;5448;Thu Dec 01 00:00:00 GST 2005;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.26;4674.62;937.1;940.2
192;0;1;5479;Sun Jan 01 00:00:00 GST 2006;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.27;4674.55;941.7;944.8
193;0;1;5510;Wed Feb 01 00:00:00 GST 2006;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.29;4674.47;946.2;949.4
194;0;1;5538;Wed Mar 01 00:00:00 GST 2006;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.31;4674.4;950.8;953.9
195;0;1;5569;Sat Apr 01 00:00:00 GST 2006;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.32;4674.33;955.3;958.5
196;0;1;5599;Mon May 01 00:00:00 GST 2006;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.34;4674.26;961.6;964.7
197;0;1;5630;Thu Jun 01 00:00:00 GST 2006;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.35;4674.18;966.1;969.3
198;0;1;5660;Sat Jul 01 00:00:00 GST 2006;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.37;4674.11;970.6;973.8
199;0;1;5691;Tue Aug 01 00:00:00 GST 2006;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.39;4674.04;975.2;978.4
200;0;1;5722;Fri Sep 01 00:00:00 GST 2006;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.4;4673.96;979.8;983
201;0;1;5752;Sun Oct 01 00:00:00 GST 2006;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.42;4673.89;984.3;987.5
202;0;1;5783;Wed Nov 01 00:00:00 GST 2006;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.43;4673.82;988.8;992.1
203;0;1;5813;Fri Dec 01 00:00:00 GST 2006;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.45;4673.75;993.3;996.6
204;0;1;5844;Mon Jan 01 00:00:00 GST 2007;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.47;4673.68;997.9;1001.1
205;0;1;5875;Thu Feb 01 00:00:00 GST 2007;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.48;4673.61;1002.5;1005.7
206;0;1;5903;Thu Mar 01 00:00:00 GST 2007;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.49;4673.55;1008.9;1012.1
207;0;1;5934;Sun Apr 01 00:00:00 GST 2007;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.51;4673.47;1013.4;1016.7
208;0;1;5964;Tue May 01 00:00:00 GST 2007;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.53;4673.41;1017.9;1021.2
209;0;1;5995;Fri Jun 01 00:00:00 GST 2007;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.54;4673.34;1022.5;1025.7
210;0;1;6025;Sun Jul 01 00:00:00 GST 2007;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.56;4673.27;1027;1030.3
211;0;1;6056;Wed Aug 01 00:00:00 GST 2007;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.57;4673.2;1031.5;1034.8
212;0;1;6087;Sat Sep 01 00:00:00 GST 2007;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.59;4673.13;1036.1;1039.4
213;0;1;6117;Mon Oct 01 00:00:00 GST 2007;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.6;4673.07;1040.7;1044
214;0;1;6148;Thu Nov 01 00:00:00 GST 2007;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.62;4673;1045.3;1048.6
215;0;1;6178;Sat Dec 01 00:00:00 GST 2007;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.63;4672.93;1049.8;1053.2
216;0;1;6209;Tue Jan 01 00:00:00 GST 2008;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.65;4672.87;1056.1;1059.4
217;0;1;6240;Fri Feb 01 00:00:00 GST 2008;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.66;4672.8;1060.6;1063.9
218;0;1;6269;Sat Mar 01 00:00:00 GST 2008;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.67;4672.74;1065.2;1068.5
219;0;1;6300;Tue Apr 01 00:00:00 GST 2008;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.69;4672.67;1069.8;1073.1
220;0;1;6330;Thu May 01 00:00:00 GST 2008;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.7;4672.61;1074.3;1077.7
221;0;1;6361;Sun Jun 01 00:00:00 GST 2008;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.72;4672.54;1078.9;1082.3
222;0;1;6391;Tue Jul 01 00:00:00 GST 2008;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.73;4672.48;1083.4;1086.8
223;0;1;6422;Fri Aug 01 00:00:00 GST 2008;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.75;4672.41;1088;1091.4
224;0;1;6453;Mon Sep 01 00:00:00 GST 2008;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.76;4672.35;1092.5;1095.9
225;0;1;6483;Wed Oct 01 00:00:00 GST 2008;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.77;4672.29;1097.1;1100.5
226;0;1;6514;Sat Nov 01 00:00:00 GST 2008;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.79;4672.22;1103.3;1106.7
227;0;1;6544;Mon Dec 01 00:00:00 GST 2008;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.8;4672.16;1107.9;1111.3
228;0;1;6575;Thu Jan 01 00:00:00 GST 2009;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.82;4672.1;1112.4;1115.8
229;0;1;6606;Sun Feb 01 00:00:00 GST 2009;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.83;4672.03;1117;1120.4
230;0;1;6634;Sun Mar 01 00:00:00 GST 2009;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.84;4671.98;1121.5;1124.9
231;0;1;6665;Wed Apr 01 00:00:00 GST 2009;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.86;4671.92;1126;1129.4
232;0;1;6695;Fri May 01 00:00:00 GST 2009;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.87;4671.86;1130.6;1134.1
233;0;1;6726;Mon Jun 01 00:00:00 GST 2009;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.88;4671.79;1135.2;1138.6
234;0;1;6756;Wed Jul 01 00:00:00 GST 2009;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.9;4671.73;1139.7;1143.1
235;0;1;6787;Sat Aug 01 00:00:00 GST 2009;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.91;4671.67;1144.2;1147.6
236;0;1;6818;Tue Sep 01 00:00:00 GST 2009;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.92;4671.61;1150.4;1153.9
237;0;1;6848;Thu Oct 01 00:00:00 GST 2009;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.94;4671.55;1154.7;1158.2
238;0;1;6879;Sun Nov 01 00:00:00 GST 2009;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.95;4671.49;1159.4;1162.8
239;0;1;6909;Tue Dec 01 00:00:00 GST 2009;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.96;4671.44;1163.7;1167.2
240;0;1;6940;Fri Jan 01 00:00:00 GST 2010;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.98;4671.38;1168.4;1171.8
241;0;1;6971;Mon Feb 01 00:00:00 GST 2010;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4757.99;4671.32;1172.7;1176.2
242;0;1;6999;Mon Mar 01 00:00:00 GST 2010;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758;4671.26;1177.3;1180.8
243;0;1;7030;Thu Apr 01 00:00:00 GST 2010;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.01;4671.21;1181.6;1185.1
244;0;1;7060;Sat May 01 00:00:00 GST 2010;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.03;4671.15;1186.1;1189.6
245;0;1;7091;Tue Jun 01 00:00:00 GST 2010;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.04;4671.09;1190.5;1194
246;0;1;7121;Thu Jul 01 00:00:00 GST 2010;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.05;4671.04;1196.8;1200.2
247;0;1;7152;Sun Aug 01 00:00:00 GST 2010;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.06;4670.98;1201;1204.5
248;0;1;7183;Wed Sep 01 00:00:00 GST 2010;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.08;4670.92;1205.6;1209.1
249;0;1;7213;Fri Oct 01 00:00:00 GST 2010;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.09;4670.87;1209.9;1213.4
250;0;1;7244;Mon Nov 01 00:00:00 GST 2010;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.1;4670.81;1214.4;1217.9
251;0;1;7274;Wed Dec 01 00:00:00 GST 2010;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.11;4670.76;1218.9;1222.5
252;0;1;7305;Sat Jan 01 00:00:00 GST 2011;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.13;4670.7;1223.3;1226.8
253;0;1;7336;Tue Feb 01 00:00:00 GST 2011;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.14;4670.64;1227.8;1231.3
254;0;1;7364;Tue Mar 01 00:00:00 GST 2011;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.15;4670.59;1232.3;1235.9
255;0;1;7395;Fri Apr 01 00:00:00 GST 2011;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.16;4670.54;1236.6;1240.1
256;0;1;7425;Sun May 01 00:00:00 GST 2011;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.17;4670.49;1242.9;1246.4
257;0;1;7456;Wed Jun 01 00:00:00 GST 2011;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.19;4670.43;1247.5;1251
258;0;1;7486;Fri Jul 01 00:00:00 GST 2011;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.2;4670.38;1251.9;1255.5
259;0;1;7517;Mon Aug 01 00:00:00 GST 2011;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.21;4670.33;1256.5;1260
260;0;1;7548;Thu Sep 01 00:00:00 GST 2011;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.22;4670.27;1261;1264.5
261;0;1;7578;Sat Oct 01 00:00:00 GST 2011;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.23;4670.22;1265.3;1268.8
262;0;1;7609;Tue Nov 01 00:00:00 GST 2011;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.24;4670.17;1269.7;1273.2
263;0;1;7639;Thu Dec 01 00:00:00 GST 2011;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.26;4670.12;1274;1277.5
264;0;1;7670;Sun Jan 01 00:00:00 GST 2012;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.27;4670.06;1278.3;1281.9
265;0;1;7701;Wed Feb 01 00:00:00 GST 2012;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.28;4670.01;1283.5;1287
266;0;1;7730;Thu Mar 01 00:00:00 GST 2012;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.29;4669.96;1289.8;1293.4
267;0;1;7761;Sun Apr 01 00:00:00 GST 2012;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.3;4669.91;1294.3;1297.9
268;0;1;7791;Tue May 01 00:00:00 GST 2012;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.31;4669.86;1298.6;1302.2
269;0;1;7822;Fri Jun 01 00:00:00 GST 2012;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.32;4669.81;1303.2;1306.8
270;0;1;7852;Sun Jul 01 00:00:00 GST 2012;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.33;4669.76;1307.5;1311.1
271;0;1;7883;Wed Aug 01 00:00:00 GST 2012;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.35;4669.71;1311.8;1315.4
272;0;1;7914;Sat Sep 01 00:00:00 GST 2012;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.36;4669.66;1316.1;1319.7
273;0;1;7944;Mon Oct 01 00:00:00 GST 2012;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.37;4669.61;1320.4;1324
274;0;1;7975;Thu Nov 01 00:00:00 GST 2012;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.38;4669.56;1324.7;1328.3
275;0;1;8005;Sat Dec 01 00:00:00 GST 2012;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.39;4669.52;1329;1332.6
276;0;1;8036;Tue Jan 01 00:00:00 GST 2013;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.4;4669.47;1335;1338.6
277;0;1;8067;Fri Feb 01 00:00:00 GST 2013;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.41;4669.42;1339.2;1342.9
278;0;1;8095;Fri Mar 01 00:00:00 GST 2013;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.42;4669.38;1343.6;1347.2
279;0;1;8126;Mon Apr 01 00:00:00 GST 2013;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.43;4669.33;1347.9;1351.5
280;0;1;8156;Wed May 01 00:00:00 GST 2013;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.44;4669.28;1352.1;1355.8
281;0;1;8187;Sat Jun 01 00:00:00 GST 2013;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.45;4669.23;1356.4;1360
282;0;1;8217;Mon Jul 01 00:00:00 GST 2013;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.46;4669.19;1360.6;1364.3
283;0;1;8248;Thu Aug 01 00:00:00 GST 2013;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.47;4669.14;1364.9;1368.6
284;0;1;8279;Sun Sep 01 00:00:00 GST 2013;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.48;4669.1;1369.2;1372.8
285;0;1;8309;Tue Oct 01 00:00:00 GST 2013;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.49;4669.05;1373.5;1377.2
286;0;1;8340;Fri Nov 01 00:00:00 GST 2013;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.5;4669.01;1379.5;1383.2
287;0;1;8370;Sun Dec 01 00:00:00 GST 2013;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.51;4668.96;1383.8;1387.5
288;0;1;8401;Wed Jan 01 00:00:00 GST 2014;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.52;4668.92;1388;1391.7
289;0;1;8432;Sat Feb 01 00:00:00 GST 2014;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.53;4668.87;1392.3;1396
290;0;1;8460;Sat Mar 01 00:00:00 GST 2014;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.54;4668.83;1396.6;1400.3
291;0;1;8491;Tue Apr 01 00:00:00 GST 2014;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.55;4668.78;1401;1404.7
292;0;1;8521;Thu May 01 00:00:00 GST 2014;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.56;4668.74;1405.2;1409
293;0;1;8552;Sun Jun 01 00:00:00 GST 2014;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.57;4668.69;1409.6;1413.3
294;0;1;8582;Tue Jul 01 00:00:00 GST 2014;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.58;4668.65;1413.8;1417.5
295;0;1;8613;Fri Aug 01 00:00:00 GST 2014;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.59;4668.61;1418.1;1421.8
296;0;1;8644;Mon Sep 01 00:00:00 GST 2014;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.6;4668.57;1424.1;1427.9
297;0;1;8674;Wed Oct 01 00:00:00 GST 2014;0;0;8182.227;0;0;0;0;0;0;0;0;0;0;0;0;0;4758.61;4668.52;1428.4;1432.1
298;0;2;8675;Thu Oct 02 00:00:00 GST 2014;1.743;1.637;8182.229;0;0;1743;1636.94;1.62;0;0;0;0;0.94;0.001;0.001;0;4758.61;4668.5;1436.9;1440.7
299;0;1;8677;Sat Oct 04 00:00:00 GST 2014;5.229;4.911;8182.232;0;0;1743;1636.94;1.51;0;0;0;0;0.94;0.001;0.001;0;4758.6;4668.45;1442.1;1445.9
300;0;1;8681;Wed Oct 08 00:00:00 GST 2014;12.201;11.459;8182.237;0;0;1743;1636.94;1.42;0;0;0;0;0.94;0.001;0.001;0;4758.58;4668.36;1446.3;1450.2
301;0;1;8689;Thu Oct 16 00:00:00 GST 2014;26.145;24.554;8182.248;0;0;1743;1636.94;1.36;0;0;0;0;0.94;0.001;0.001;0;4758.55;4668.17;1450.9;1454.7
302;0;1;8705;Sat Nov 01 00:00:00 GST 2014;54.033;50.745;8182.269;0;0;1743;1636.94;1.32;0;0;0;0;0.94;0.001;0.001;0;4758.49;4667.81;1455.7;1459.5
303;0;2;8728.007;Mon Nov 24 00:00:00 GST 2014;140.24;131.706;8182.644;0;0;3747;3518.99;16.27;0;0;0;0;0.94;0.004;0.004;0;4758.28;4666.73;1466.1;1470
304;0;1;8731.007;Thu Nov 27 00:00:00 GST 2014;151.481;142.263;8182.692;0;0;3747;3518.99;16.13;0;0;0;0;0.94;0.004;0.004;0.01;4758.25;4666.59;1472.1;1476
305;0;1;8735;Mon Dec 01 00:00:00 GST 2014;166.443;156.315;8182.756;0;0;3747;3518.99;15.95;0;0;0;0;0.94;0.004;0.004;0.01;4758.21;4666.41;1476.7;1480.5
